latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.199997,21.0,113.0,3600,Europe/Warsaw,CET

time,temperature_2m (°C),relativehumidity_2m (%),rain (mm),snowfall (cm),weathercode (wmo code),windspeed_10m (km/h),winddirection_10m (°)
2022-10-18T12:00,17.2,72,0.10,0.00,51,6.7,196
2022-10-18T13:00,17.5,72,0.10,0.00,51,6.1,183
2022-10-18T14:00,17.1,76,0.30,0.00,51,6.8,155
2022-10-18T15:00,16.6,81,0.60,0.00,53,7.9,133
2022-10-18T16:00,15.9,86,0.90,0.00,53,10.1,92
2022-10-18T17:00,15.0,95,1.80,0.00,61,12.6,103
2022-10-18T18:00,14.4,96,4.00,0.00,63,20.9,105
2022-10-18T19:00,14.0,95,3.40,0.00,63,17.3,94
2022-10-18T20:00,12.7,92,0.90,0.00,53,9.2,116
2022-10-18T21:00,12.3,94,0.10,0.00,51,11.5,166
2022-10-18T22:00,12.0,94,0.00,0.00,0,12.6,182
2022-10-18T23:00,11.6,95,0.00,0.00,1,15.2,166
2022-10-19T00:00,11.0,95,0.00,0.00,1,14.6,164
2022-10-19T01:00,10.4,95,0.00,0.00,1,15.5,168
2022-10-19T02:00,10.0,96,0.00,0.00,2,16.6,167
2022-10-19T03:00,9.8,95,0.00,0.00,3,16.3,174
2022-10-19T04:00,10.3,94,0.00,0.00,3,19.3,171
2022-10-19T05:00,10.3,93,0.10,0.00,51,19.8,170
2022-10-19T06:00,10.2,92,0.10,0.00,51,19.5,168
2022-10-19T07:00,10.0,90,0.10,0.00,51,19.8,168
2022-10-19T08:00,10.7,86,0.00,0.00,2,19.3,166
2022-10-19T09:00,11.0,84,0.30,0.00,51,19.7,165
2022-10-19T10:00,11.6,83,0.10,0.00,51,20.5,156
2022-10-19T11:00,11.9,84,0.10,0.00,51,19.9,132
2022-10-19T12:00,11.0,82,0.80,0.00,53,21.5,121
2022-10-19T13:00,11.3,74,0.10,0.00,51,20.6,117
2022-10-19T14:00,11.4,66,0.00,0.00,1,20.3,123
2022-10-19T15:00,11.0,62,0.00,0.00,1,21.9,123
2022-10-19T16:00,10.2,63,0.00,0.00,1,21.6,118
2022-10-19T17:00,9.6,63,0.00,0.00,1,19.2,116
2022-10-19T18:00,8.9,66,0.00,0.00,0,17.9,115
2022-10-19T19:00,7.9,70,0.00,0.00,0,16.3,115
2022-10-19T20:00,7.0,74,0.00,0.00,0,14.8,116
2022-10-19T21:00,6.3,78,0.00,0.00,0,13.8,118
2022-10-19T22:00,5.8,81,0.00,0.00,0,12.7,119
2022-10-19T23:00,5.3,84,0.00,0.00,0,11.6,116
2022-10-20T00:00,4.8,87,0.00,0.00,0,9.3,118
2022-10-20T01:00,4.4,89,0.00,0.00,0,8.5,126
2022-10-20T02:00,3.9,91,0.00,0.00,0,7.9,133
2022-10-20T03:00,3.5,93,0.00,0.00,0,7.4,133
2022-10-20T04:00,3.2,93,0.00,0.00,0,6.1,135
2022-10-20T05:00,2.9,95,0.00,0.00,0,6.2,144
2022-10-20T06:00,2.6,96,0.00,0.00,1,6.6,158
2022-10-20T07:00,2.5,97,0.00,0.00,1,4.6,162
2022-10-20T08:00,4.7,95,0.00,0.00,2,4.6,162
2022-10-20T09:00,6.8,86,0.00,0.00,2,4.8,167
2022-10-20T10:00,7.9,80,0.00,0.00,3,5.5,148
2022-10-20T11:00,8.6,69,0.00,0.00,2,3.6,135
2022-10-20T12:00,9.0,65,0.00,0.00,2,4.3,138
2022-10-20T13:00,9.0,64,0.00,0.00,2,3.9,158
2022-10-20T14:00,8.9,65,0.00,0.00,3,2.5,172
2022-10-20T15:00,8.9,64,0.00,0.00,2,1.3,236
2022-10-20T16:00,8.6,66,0.00,0.00,3,3.8,229
2022-10-20T17:00,7.9,70,0.00,0.00,2,4.8,257
2022-10-20T18:00,7.2,75,0.00,0.00,2,5.4,278
2022-10-20T19:00,6.6,78,0.00,0.00,2,5.5,293
2022-10-20T20:00,6.0,81,0.00,0.00,1,4.7,293
2022-10-20T21:00,5.4,82,0.00,0.00,1,6.9,313
2022-10-20T22:00,5.0,83,0.00,0.00,0,7.7,298
2022-10-20T23:00,4.5,84,0.00,0.00,0,11.7,317
2022-10-21T00:00,4.3,84,0.00,0.00,0,13.0,314
2022-10-21T01:00,4.2,83,0.00,0.00,0,11.2,303
2022-10-21T02:00,4.0,84,0.00,0.00,1,11.7,304
2022-10-21T03:00,3.7,84,0.00,0.00,0,13.6,307
2022-10-21T04:00,3.5,83,0.00,0.00,0,14.0,305
2022-10-21T05:00,3.3,82,0.00,0.00,1,12.6,297
2022-10-21T06:00,3.0,82,0.00,0.00,1,11.9,295
2022-10-21T07:00,3.2,80,0.00,0.00,1,12.7,295
2022-10-21T08:00,4.0,83,0.00,0.00,1,14.6,303
2022-10-21T09:00,5.5,76,0.00,0.00,1,15.1,295
2022-10-21T10:00,6.8,71,0.00,0.00,2,13.1,291
2022-10-21T11:00,8.0,69,0.00,0.00,2,9.5,299
2022-10-21T12:00,8.9,67,0.00,0.00,2,12.7,313
2022-10-21T13:00,9.5,66,0.00,0.00,0,12.0,303
2022-10-21T14:00,9.6,66,0.00,0.00,1,13.8,311
2022-10-21T15:00,9.1,69,0.00,0.00,1,16.3,317
2022-10-21T16:00,8.6,70,0.00,0.00,1,14.7,301
2022-10-21T17:00,8.0,74,0.40,0.00,51,12.9,297
2022-10-21T18:00,7.5,77,0.30,0.00,51,11.1,295
2022-10-21T19:00,7.3,80,0.40,0.00,51,11.9,299
2022-10-21T20:00,7.6,76,0.00,0.00,2,11.3,287
2022-10-21T21:00,7.4,78,0.00,0.00,3,10.5,278
2022-10-21T22:00,7.3,80,0.00,0.00,3,9.4,268
2022-10-21T23:00,7.2,83,0.40,0.00,51,12.3,263
2022-10-22T00:00,7.4,87,0.40,0.00,51,10.6,246
2022-10-22T01:00,7.2,93,0.90,0.00,53,8.7,246
2022-10-22T02:00,7.4,94,0.90,0.00,53,9.5,259
2022-10-22T03:00,7.7,94,0.20,0.00,51,11.2,237
2022-10-22T04:00,7.9,94,0.10,0.00,51,8.9,238
2022-10-22T05:00,8.2,91,0.00,0.00,3,8.5,242
2022-10-22T06:00,8.3,90,0.00,0.00,3,9.5,241
2022-10-22T07:00,8.4,90,0.00,0.00,3,10.5,239
2022-10-22T08:00,9.0,90,0.00,0.00,3,11.7,236
2022-10-22T09:00,9.7,89,0.00,0.00,3,12.0,221
2022-10-22T10:00,10.3,88,0.00,0.00,3,10.2,219
2022-10-22T11:00,11.3,86,0.00,0.00,3,8.8,215
2022-10-22T12:00,12.0,86,0.00,0.00,3,10.0,210
2022-10-22T13:00,12.3,88,0.00,0.00,3,10.8,210
2022-10-22T14:00,12.5,90,0.00,0.00,3,8.4,223
2022-10-22T15:00,12.5,91,0.00,0.00,3,9.7,225
2022-10-22T16:00,12.3,94,0.00,0.00,3,8.1,225
2022-10-22T17:00,12.1,96,0.10,0.00,51,10.0,210
2022-10-22T18:00,12.0,97,0.40,0.00,51,11.5,200
2022-10-22T19:00,11.9,99,0.60,0.00,53,11.1,193
2022-10-22T20:00,12.4,99,0.10,0.00,51,11.7,189
2022-10-22T21:00,12.4,100,0.30,0.00,51,12.6,183
2022-10-22T22:00,12.5,99,0.30,0.00,51,12.6,177
2022-10-22T23:00,12.5,99,0.10,0.00,51,15.9,167
2022-10-23T00:00,12.4,99,0.00,0.00,3,15.7,164
2022-10-23T01:00,12.3,98,0.00,0.00,3,15.1,162
2022-10-23T02:00,12.1,98,0.00,0.00,3,15.6,165
2022-10-23T03:00,11.9,98,0.00,0.00,3,14.9,165
2022-10-23T04:00,11.6,98,0.00,0.00,3,12.8,164
2022-10-23T05:00,11.4,98,0.00,0.00,3,11.4,169
2022-10-23T06:00,11.3,98,0.00,0.00,3,11.2,184
2022-10-23T07:00,11.5,98,0.00,0.00,3,11.4,193
2022-10-23T08:00,12.5,97,0.00,0.00,3,10.8,201
2022-10-23T09:00,13.1,93,0.10,0.00,51,16.6,198
2022-10-23T10:00,13.9,86,0.10,0.00,51,17.2,191
2022-10-23T11:00,14.7,79,0.00,0.00,3,13.0,214
2022-10-23T12:00,15.3,77,0.10,0.00,51,15.6,206
2022-10-23T13:00,15.3,78,0.20,0.00,51,13.5,196
2022-10-23T14:00,15.2,80,0.10,0.00,51,12.0,187
2022-10-23T15:00,14.9,81,0.00,0.00,1,11.2,180
2022-10-23T16:00,14.3,84,0.00,0.00,1,7.6,177
2022-10-23T17:00,13.6,88,0.00,0.00,1,6.5,183
2022-10-23T18:00,13.2,90,0.00,0.00,1,6.1,180
2022-10-23T19:00,12.9,92,0.00,0.00,1,7.3,213
2022-10-23T20:00,10.9,99,0.00,0.00,1,6.7,234
2022-10-23T21:00,9.9,100,0.00,0.00,2,5.4,233
2022-10-23T22:00,9.2,99,0.00,0.00,3,5.1,266
2022-10-23T23:00,9.3,99,0.00,0.00,3,8.6,292
2022-10-24T00:00,9.4,99,0.00,0.00,3,9.7,297
2022-10-24T01:00,9.5,99,0.00,0.00,3,8.5,298
2022-10-24T02:00,9.5,99,0.00,0.00,3,8.7,294
2022-10-24T03:00,9.6,99,0.00,0.00,3,8.4,295
2022-10-24T04:00,9.8,98,0.00,0.00,3,9.2,291
2022-10-24T05:00,9.9,97,0.00,0.00,3,11.9,299
2022-10-24T06:00,10.0,96,0.00,0.00,3,13.1,291
2022-10-24T07:00,10.4,95,0.10,0.00,51,13.1,286
2022-10-24T08:00,10.9,94,0.50,0.00,53,12.7,278
2022-10-24T09:00,11.6,93,0.10,0.00,51,12.6,268
2022-10-24T10:00,12.8,91,0.00,0.00,2,9.1,263
2022-10-24T11:00,14.0,87,0.00,0.00,2,7.1,240
2022-10-24T12:00,15.1,82,0.00,0.00,1,7.9,246
2022-10-24T13:00,16.1,75,0.00,0.00,3,10.2,231
2022-10-24T14:00,16.6,74,0.00,0.00,1,8.0,260
2022-10-24T15:00,16.5,77,0.00,0.00,1,9.0,268
2022-10-24T16:00,15.6,82,0.00,0.00,1,8.8,235
2022-10-24T17:00,14.1,88,0.00,0.00,0,9.0,241
2022-10-24T18:00,13.3,91,0.00,0.00,1,10.1,235
2022-10-24T19:00,12.8,92,0.00,0.00,1,10.0,229
2022-10-24T20:00,12.5,93,0.00,0.00,1,8.7,222
2022-10-24T21:00,12.6,93,0.00,0.00,1,8.2,218
2022-10-24T22:00,12.5,94,0.10,0.00,51,8.9,227
2022-10-24T23:00,12.5,94,0.40,0.00,51,10.6,190
2022-10-25T00:00,12.1,96,0.50,0.00,53,9.0,185
2022-10-25T01:00,12.3,97,1.30,0.00,61,7.2,180
2022-10-25T02:00,12.5,97,1.90,0.00,61,6.5,214
2022-10-25T03:00,12.4,96,2.10,0.00,61,6.2,249
2022-10-25T04:00,12.4,95,1.90,0.00,61,6.6,248
2022-10-25T05:00,12.4,96,1.40,0.00,61,8.4,227
2022-10-25T06:00,12.3,96,0.50,0.00,53,9.4,220
2022-10-25T07:00,12.3,96,0.10,0.00,51,9.2,225
2022-10-25T08:00,12.7,96,0.00,0.00,2,10.2,222
2022-10-25T09:00,13.8,90,0.00,0.00,2,14.8,203
2022-10-25T10:00,14.3,92,0.30,0.00,51,15.9,193
2022-10-25T11:00,14.3,91,0.30,0.00,51,9.4,212
2022-10-25T12:00,14.9,90,0.20,0.00,51,10.2,203
2022-10-25T13:00,15.1,90,0.30,0.00,51,13.8,195
2022-10-25T14:00,15.1,90,0.70,0.00,53,13.3,193
2022-10-25T15:00,14.2,91,1.20,0.00,53,13.0,175
2022-10-25T16:00,13.6,91,0.10,0.00,51,11.6,175
2022-10-25T17:00,12.7,89,0.40,0.00,51,11.6,175
2022-10-25T18:00,12.4,91,0.10,0.00,51,10.4,178
2022-10-25T19:00,12.0,94,0.00,0.00,1,9.8,186
2022-10-25T20:00,11.8,92,0.20,0.00,51,11.9,182
2022-10-25T21:00,11.5,93,0.10,0.00,51,11.5,178
2022-10-25T22:00,11.4,94,0.00,0.00,2,11.9,180
2022-10-25T23:00,11.0,94,0.00,0.00,3,11.1,167
2022-10-26T00:00,10.8,95,0.00,0.00,2,9.7,180
2022-10-26T01:00,10.5,95,0.10,0.00,51,10.1,184
2022-10-26T02:00,10.4,96,0.10,0.00,51,9.4,178
2022-10-26T03:00,10.2,96,0.10,0.00,51,9.1,173
2022-10-26T04:00,9.8,98,0.00,0.00,3,9.4,178
2022-10-26T05:00,10.2,97,0.00,0.00,3,9.4,187
2022-10-26T06:00,10.3,98,0.00,0.00,3,9.9,190
2022-10-26T07:00,10.3,98,0.00,0.00,3,9.4,187
2022-10-26T08:00,11.1,96,0.00,0.00,3,10.2,190
2022-10-26T09:00,11.4,94,0.00,0.00,3,13.1,188
2022-10-26T10:00,11.6,90,0.00,0.00,3,15.2,185
2022-10-26T11:00,12.5,83,0.00,0.00,3,12.0,196
2022-10-26T12:00,13.2,77,0.00,0.00,3,11.7,189
2022-10-26T13:00,13.6,74,0.00,0.00,3,11.5,182
2022-10-26T14:00,13.8,73,0.00,0.00,3,11.2,176
2022-10-26T15:00,13.7,75,0.00,0.00,3,6.1,177
2022-10-26T16:00,13.4,76,0.00,0.00,2,5.2,214
2022-10-26T17:00,12.7,80,0.00,0.00,2,4.9,234
2022-10-26T18:00,12.0,84,0.00,0.00,2,5.2,245
2022-10-26T19:00,11.1,88,0.00,0.00,2,4.8,243
2022-10-26T20:00,10.1,93,0.00,0.00,2,4.9,234
2022-10-26T21:00,10.0,94,0.00,0.00,3,4.7,238
2022-10-26T22:00,10.0,94,0.00,0.00,3,5.4,228
2022-10-26T23:00,9.6,95,0.00,0.00,2,5.4,266
2022-10-27T00:00,9.2,96,0.00,0.00,2,5.1,266
2022-10-27T01:00,8.7,97,0.00,0.00,2,4.7,266
2022-10-27T02:00,8.8,98,0.00,0.00,1,4.5,256
2022-10-27T03:00,8.6,98,0.00,0.00,2,4.7,247
2022-10-27T04:00,8.3,98,0.10,0.00,51,4.1,255
2022-10-27T05:00,7.5,99,0.00,0.00,1,6.1,267
2022-10-27T06:00,7.0,100,0.00,0.00,1,5.2,258
2022-10-27T07:00,7.0,99,0.00,0.00,1,6.5,251
2022-10-27T08:00,8.5,98,0.00,0.00,2,7.3,237
2022-10-27T09:00,10.1,94,0.00,0.00,1,7.4,231
2022-10-27T10:00,12.0,88,0.00,0.00,0,7.4,223
2022-10-27T11:00,13.6,84,0.00,0.00,0,5.6,230
2022-10-27T12:00,14.8,80,0.00,0.00,0,5.9,223
2022-10-27T13:00,15.5,79,0.00,0.00,0,7.3,213
2022-10-27T14:00,16.1,75,0.00,0.00,0,8.2,203
2022-10-27T15:00,15.8,78,0.00,0.00,0,5.5,203
2022-10-27T16:00,14.9,82,0.00,0.00,0,6.4,207
2022-10-27T17:00,13.5,88,0.00,0.00,0,7.0,201
2022-10-27T18:00,12.6,92,0.00,0.00,0,7.1,210
2022-10-27T19:00,11.8,94,0.00,0.00,1,7.4,209
2022-10-27T20:00,11.0,95,0.00,0.00,1,7.9,196
2022-10-27T21:00,10.5,97,0.00,0.00,1,6.1,208
2022-10-27T22:00,10.0,97,0.00,0.00,1,6.8,212
2022-10-27T23:00,9.8,98,0.00,0.00,1,6.8,212
2022-10-28T00:00,9.6,98,0.00,0.00,1,6.4,227
2022-10-28T01:00,9.4,99,0.00,0.00,2,6.9,231
2022-10-28T02:00,9.1,99,0.00,0.00,3,6.3,246
2022-10-28T03:00,9.1,99,0.00,0.00,3,6.6,248
2022-10-28T04:00,9.1,99,0.00,0.00,3,7.5,253
2022-10-28T05:00,9.3,99,0.00,0.00,3,7.4,256
2022-10-28T06:00,9.7,99,0.00,0.00,3,8.1,257
2022-10-28T07:00,10.0,98,0.00,0.00,3,9.1,263
2022-10-28T08:00,10.7,98,0.00,0.00,3,10.0,257
2022-10-28T09:00,11.8,92,0.00,0.00,3,12.2,246
2022-10-28T10:00,13.3,87,0.00,0.00,3,12.2,236
2022-10-28T11:00,14.1,86,0.00,0.00,2,7.9,240
2022-10-28T12:00,15.3,82,0.00,0.00,1,6.4,254
2022-10-28T13:00,16.2,79,0.00,0.00,0,9.1,252
2022-10-28T14:00,16.7,78,0.00,0.00,0,9.4,238
2022-10-28T15:00,16.5,80,0.00,0.00,0,7.0,249
2022-10-28T16:00,15.3,85,0.00,0.00,1,9.6,250
2022-10-28T17:00,14.4,89,0.00,0.00,1,12.1,253
2022-10-28T18:00,13.8,91,0.00,0.00,0,12.9,247
2022-10-28T19:00,13.4,92,0.00,0.00,0,14.2,240
2022-10-28T20:00,14.0,90,0.00,0.00,0,14.4,233
2022-10-28T21:00,13.7,90,0.00,0.00,0,14.0,228
2022-10-28T22:00,13.4,89,0.00,0.00,1,14.3,231
2022-10-28T23:00,13.2,88,0.00,0.00,1,12.6,239
2022-10-29T00:00,13.1,86,0.00,0.00,1,12.8,238
2022-10-29T01:00,12.8,85,0.00,0.00,1,13.2,227
2022-10-29T02:00,12.6,84,0.00,0.00,2,12.2,225
2022-10-29T03:00,12.3,84,0.00,0.00,2,12.7,223
2022-10-29T04:00,12.2,84,0.00,0.00,1,14.0,222
2022-10-29T05:00,12.1,84,0.00,0.00,1,13.8,219
2022-10-29T06:00,12.3,84,0.00,0.00,2,15.5,202
2022-10-29T07:00,12.9,82,0.10,0.00,51,15.0,201
2022-10-29T08:00,14.2,83,0.00,0.00,1,15.9,198
2022-10-29T09:00,15.4,82,0.00,0.00,1,18.2,194
2022-10-29T10:00,16.3,78,0.00,0.00,1,18.0,192
2022-10-29T11:00,17.1,77,0.00,0.00,1,19.1,181
2022-10-29T12:00,17.4,76,0.00,0.00,3,24.5,170
2022-10-29T13:00,17.3,77,0.00,0.00,2,22.5,167
2022-10-29T14:00,16.9,79,0.00,0.00,1,17.8,172
2022-10-29T15:00,16.4,78,0.00,0.00,1,17.2,170
2022-10-29T16:00,15.6,79,0.00,0.00,1,15.3,171
2022-10-29T17:00,15.0,80,0.00,0.00,1,15.6,172
2022-10-29T18:00,14.4,82,0.00,0.00,1,15.3,171
2022-10-29T19:00,13.5,84,0.00,0.00,2,13.4,166
2022-10-29T20:00,13.2,88,0.00,0.00,1,14.1,161
2022-10-29T21:00,12.6,90,0.00,0.00,2,11.5,178
2022-10-29T22:00,11.9,93,0.00,0.00,1,12.0,187
2022-10-29T23:00,11.4,94,0.00,0.00,1,10.8,176
2022-10-30T00:00,11.0,94,0.00,0.00,1,11.2,182
2022-10-30T01:00,10.7,94,0.00,0.00,2,11.3,171
2022-10-30T02:00,10.3,95,0.00,0.00,1,9.5,171
2022-10-30T03:00,10.2,94,0.10,0.00,51,7.6,177
2022-10-30T04:00,10.2,94,0.80,0.00,53,9.3,164
2022-10-30T05:00,10.1,93,0.40,0.00,51,6.1,177
2022-10-30T06:00,10.2,91,0.20,0.00,51,6.5,199
2022-10-30T07:00,10.4,89,0.00,0.00,3,7.2,198
2022-10-30T08:00,11.2,93,0.00,0.00,3,7.8,193
2022-10-30T09:00,12.1,91,0.00,0.00,2,7.9,183
2022-10-30T10:00,13.3,87,0.00,0.00,1,7.9,180
2022-10-30T11:00,14.2,82,0.00,0.00,2,7.2,162
2022-10-30T12:00,14.6,80,0.40,0.00,51,8.1,167
2022-10-30T13:00,14.8,81,0.00,0.00,0,7.6,172
2022-10-30T14:00,15.0,82,0.00,0.00,0,8.0,172
2022-10-30T15:00,14.9,84,0.00,0.00,1,6.5,177
2022-10-30T16:00,13.9,89,0.00,0.00,2,7.2,186
2022-10-30T17:00,13.1,92,0.00,0.00,1,7.6,183
2022-10-30T18:00,12.5,95,0.00,0.00,1,7.6,175
2022-10-30T19:00,11.9,96,0.00,0.00,0,6.9,171
2022-10-30T20:00,11.5,95,0.00,0.00,0,3.3,174
2022-10-30T21:00,10.8,98,0.00,0.00,2,1.9,112
2022-10-30T22:00,9.4,99,0.00,0.00,2,3.4,32
2022-10-30T23:00,8.9,99,0.00,0.00,2,3.9,22
2022-10-31T00:00,8.4,99,0.00,0.00,2,3.7,349
2022-10-31T01:00,7.9,100,0.00,0.00,3,4.3,318
2022-10-31T02:00,7.7,99,0.00,0.00,3,5.0,330
2022-10-31T03:00,7.6,99,0.00,0.00,3,5.6,345
2022-10-31T04:00,7.5,99,0.00,0.00,3,6.3,336
2022-10-31T05:00,7.4,99,0.00,0.00,3,6.2,324
2022-10-31T06:00,7.5,99,0.00,0.00,3,5.9,317
2022-10-31T07:00,7.6,99,0.00,0.00,3,6.6,319
2022-10-31T08:00,8.7,99,0.00,0.00,3,7.2,323
2022-10-31T09:00,9.3,99,0.00,0.00,3,7.5,325
2022-10-31T10:00,10.1,98,0.00,0.00,3,7.4,317
2022-10-31T11:00,11.1,96,0.00,0.00,3,6.9,298
2022-10-31T12:00,11.8,95,0.00,0.00,2,6.7,306
2022-10-31T13:00,12.3,94,0.10,0.00,51,7.9,313
2022-10-31T14:00,12.7,91,0.00,0.00,2,8.7,312
2022-10-31T15:00,12.8,91,0.00,0.00,2,8.8,305
2022-10-31T16:00,12.5,94,0.00,0.00,2,6.7,306
2022-10-31T17:00,12.3,95,0.10,0.00,51,7.1,311
2022-10-31T18:00,12.3,95,0.00,0.00,3,7.4,309
2022-10-31T19:00,12.2,96,0.00,0.00,3,6.7,306
2022-10-31T20:00,12.4,97,0.10,0.00,51,5.2,304
2022-10-31T21:00,12.1,98,0.00,0.00,3,6.6,311
2022-10-31T22:00,12.1,98,0.00,0.00,2,7.9,309
2022-10-31T23:00,11.9,98,0.00,0.00,3,5.3,298
2022-11-01T00:00,11.7,99,0.00,0.00,3,5.6,315
2022-11-01T01:00,11.4,99,0.00,0.00,3,7.1,319
2022-11-01T02:00,11.4,99,0.00,0.00,3,7.4,313
2022-11-01T03:00,11.1,99,0.00,0.00,3,7.5,305
2022-11-01T04:00,10.9,99,0.00,0.00,3,8.3,304
2022-11-01T05:00,10.8,100,0.00,0.00,3,6.0,295
2022-11-01T06:00,10.5,100,0.00,0.00,3,4.7,302
2022-11-01T07:00,10.4,99,0.00,0.00,3,6.2,306
2022-11-01T08:00,10.5,99,0.00,0.00,3,7.2,297
2022-11-01T09:00,10.6,98,0.00,0.00,3,8.2,299
2022-11-01T10:00,10.9,97,0.00,0.00,3,7.9,294
2022-11-01T11:00,11.5,96,0.00,0.00,3,4.9,287
2022-11-01T12:00,12.3,94,0.00,0.00,3,3.6,276
2022-11-01T13:00,12.6,91,0.00,0.00,3,5.5,281
2022-11-01T14:00,13.1,87,0.00,0.00,3,6.8,267
2022-11-01T15:00,13.2,86,0.00,0.00,3,4.4,215
2022-11-01T16:00,13.1,86,0.00,0.00,3,2.9,173
2022-11-01T17:00,12.9,87,0.00,0.00,3,0.8,63
2022-11-01T18:00,12.8,87,0.00,0.00,3,1.3,124
2022-11-01T19:00,12.7,87,0.00,0.00,3,1.6,153
2022-11-01T20:00,11.3,99,0.10,0.00,51,3.6,225
2022-11-01T21:00,11.3,99,0.00,0.00,3,6.0,213
2022-11-01T22:00,11.4,99,0.00,0.00,3,6.0,205
2022-11-01T23:00,11.6,98,0.00,0.00,3,7.1,204
2022-11-02T00:00,11.7,97,0.00,0.00,3,8.4,200
2022-11-02T01:00,11.8,96,0.00,0.00,3,8.4,200
2022-11-02T02:00,11.9,96,0.00,0.00,3,9.5,189
2022-11-02T03:00,12.1,96,0.00,0.00,3,8.3,180
2022-11-02T04:00,12.1,97,0.10,0.00,51,9.0,182
2022-11-02T05:00,12.1,97,0.10,0.00,51,10.4,182
2022-11-02T06:00,11.9,98,0.00,0.00,3,11.2,174
2022-11-02T07:00,11.9,97,0.00,0.00,3,11.7,171
2022-11-02T08:00,12.1,97,0.00,0.00,3,11.7,169
2022-11-02T09:00,12.2,96,0.00,0.00,3,15.0,159
2022-11-02T10:00,12.6,93,0.00,0.00,3,15.0,159
2022-11-02T11:00,13.4,86,0.00,0.00,3,15.2,176
2022-11-02T12:00,14.0,81,0.10,0.00,51,16.2,177
2022-11-02T13:00,14.1,79,0.00,0.00,2,15.9,176
2022-11-02T14:00,14.2,78,0.00,0.00,1,14.0,180
2022-11-02T15:00,13.7,80,0.00,0.00,1,9.9,190
2022-11-02T16:00,12.5,85,0.00,0.00,0,9.1,198
2022-11-02T17:00,11.3,89,0.00,0.00,0,11.2,195
2022-11-02T18:00,10.6,89,0.00,0.00,0,12.4,190
2022-11-02T19:00,10.3,87,0.00,0.00,2,13.0,183
2022-11-02T20:00,10.8,84,0.00,0.00,2,12.2,178
2022-11-02T21:00,11.0,82,0.00,0.00,1,11.5,176
2022-11-02T22:00,10.4,85,0.00,0.00,1,12.6,177
2022-11-02T23:00,10.0,86,0.00,0.00,1,14.4,177
2022-11-03T00:00,9.2,88,0.00,0.00,1,15.1,177
2022-11-03T01:00,8.5,88,0.00,0.00,1,15.1,177
2022-11-03T02:00,8.0,88,0.00,0.00,0,14.2,173
2022-11-03T03:00,7.4,90,0.00,0.00,0,13.4,174
2022-11-03T04:00,7.0,91,0.00,0.00,0,13.4,175
2022-11-03T05:00,6.6,91,0.00,0.00,0,12.6,178
2022-11-03T06:00,6.4,91,0.00,0.00,0,11.9,182
2022-11-03T07:00,6.2,91,0.00,0.00,0,10.8,182
2022-11-03T08:00,6.6,92,0.00,0.00,0,10.8,182
2022-11-03T09:00,8.1,87,0.00,0.00,0,8.6,182
2022-11-03T10:00,9.4,82,0.00,0.00,0,8.3,182
2022-11-03T11:00,10.6,77,0.00,0.00,0,8.1,193
2022-11-03T12:00,11.4,73,0.00,0.00,1,7.1,195
2022-11-03T13:00,11.7,70,0.00,0.00,1,5.2,192
2022-11-03T14:00,11.7,69,0.00,0.00,1,3.4,198
2022-11-03T15:00,11.3,72,0.00,0.00,2,3.3,276
2022-11-03T16:00,10.2,78,0.00,0.00,2,6.4,308
2022-11-03T17:00,8.5,85,0.00,0.00,0,6.4,322
2022-11-03T18:00,7.5,88,0.00,0.00,0,7.8,326
2022-11-03T19:00,7.0,89,0.00,0.00,0,11.1,331
2022-11-03T20:00,6.9,89,0.00,0.00,0,12.7,325
2022-11-03T21:00,6.7,89,0.00,0.00,0,13.4,324
2022-11-03T22:00,6.6,89,0.00,0.00,0,13.8,321
2022-11-03T23:00,6.5,89,0.00,0.00,0,16.6,319
2022-11-04T00:00,6.5,88,0.00,0.00,1,17.9,322
2022-11-04T01:00,7.0,86,0.00,0.00,3,19.7,322
2022-11-04T02:00,7.6,82,0.00,0.00,2,19.9,319
2022-11-04T03:00,7.9,81,0.00,0.00,3,19.1,319
2022-11-04T04:00,8.0,80,0.00,0.00,3,18.1,316
2022-11-04T05:00,8.1,79,0.00,0.00,3,17.3,317
2022-11-04T06:00,8.2,79,0.00,0.00,3,18.1,319
2022-11-04T07:00,8.3,78,0.00,0.00,3,18.3,317
2022-11-04T08:00,7.8,83,0.00,0.00,2,18.2,321
2022-11-04T09:00,8.0,82,0.00,0.00,2,17.2,327
2022-11-04T10:00,8.5,80,0.00,0.00,2,18.7,322
2022-11-04T11:00,9.4,76,0.00,0.00,2,19.2,320
2022-11-04T12:00,10.1,72,0.00,0.00,2,18.0,334
2022-11-04T13:00,10.8,69,0.00,0.00,2,15.5,324
2022-11-04T14:00,10.9,68,0.00,0.00,2,14.0,331
2022-11-04T15:00,10.6,68,0.00,0.00,1,16.1,344
2022-11-04T16:00,10.2,69,0.00,0.00,2,15.9,335
2022-11-04T17:00,9.8,71,0.10,0.00,51,15.8,333
2022-11-04T18:00,9.4,75,0.20,0.00,51,15.8,333
2022-11-04T19:00,9.0,79,0.30,0.00,51,16.1,331
2022-11-04T20:00,8.6,75,0.00,0.00,1,15.8,330
2022-11-04T21:00,8.8,74,0.00,0.00,3,17.4,333
2022-11-04T22:00,8.9,74,0.00,0.00,2,17.7,333
2022-11-04T23:00,8.6,75,0.00,0.00,2,15.4,327
